latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
39.14618,64.27242,303.95,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.5,0.64,N
39.30465,62.97644,301.74,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,288.39,0.87,N
39.23817,63.50128,300.44,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.57,0.57,N
39.27669,63.0853,303.97,0.44,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.48,0.61,N
39.25047,63.2089,308.73,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.16,1.2,N
39.24984,63.21391,311.46,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.66,1.72,N
39.2491,63.21185,315.94,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.55,2.39,N
39.24846,63.21685,301.97,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.86,0.44,N
39.25079,63.17107,306.19,0.44,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.22,0.62,N
39.17656,63.5764,300.37,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.27,0.44,N
38.32619,68.9856,304.69,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,292.34,1.38,N
39.19357,63.28208,299.64,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.48,0.56,N
39.18527,63.34649,306.92,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.95,1.33,N
39.19745,63.19592,298.81,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.66,0.83,N
39.17769,63.34996,300.38,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.18,0.63,N
39.15895,63.46728,304.05,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.65,0.79,N
39.17139,63.34356,300.21,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.66,0.69,N
39.13516,63.62238,298.26,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.18,0.57,N
39.17207,63.28266,301.3,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.59,1.11,N
39.16986,63.272,310.4,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.56,1.69,N
39.16829,63.25636,316.25,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,290.33,3.06,N
39.16765,63.26133,304.74,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.94,1.13,N
39.16417,63.2606,307.46,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.64,1.13,N
39.12943,63.47608,298.92,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.84,0.37,N
39.12946,63.42069,315.02,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.19,2.16,N
39.12841,63.30706,306.89,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.58,1.15,N
39.11413,63.33449,319.85,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.5,2.85,N
39.10513,63.40338,304.2,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,286.47,0.36,N
39.09372,63.43622,302.33,0.43,0.38,2026-09-06,2127,N21,nominal,2.0NRT,288.02,0.52,N
39.07936,63.51846,298.93,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,287.47,0.68,N
39.01606,63.70362,300.35,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.17,0.79,N
38.68259,65.9893,301.3,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,290.42,0.78,N
38.94067,64.13522,303.44,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.5,0.94,N
38.67813,65.95191,301.46,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,289.38,0.81,N
38.98537,63.58806,309.4,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.22,0.97,N
38.98669,63.58552,312.97,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.25,0.91,N
38.96161,63.69393,308.6,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.52,1.27,N
38.95327,63.75609,302.12,0.42,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.14,0.78,N
38.97166,63.59223,305.16,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.83,0.84,N
38.93746,63.82125,300.31,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,288.05,0.62,N
38.97393,63.46818,304.74,0.42,0.38,2026-09-06,2127,N21,nominal,2.0NRT,291.02,1.05,N
38.91487,63.80656,304.57,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.11,0.93,N
38.90996,63.79081,303.7,0.42,0.37,2026-09-06,2127,N21,nominal,2.0NRT,288.51,0.77,N
38.56211,65.95163,302.3,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,291.69,0.82,N
38.55883,65.95082,302.22,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,291.86,1.07,N
38.54901,65.94838,301.79,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,290.13,0.96,N
38.54259,65.9215,299.42,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.43,0.2,N
38.83595,63.82125,305.6,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.14,1.18,N
38.83319,63.81578,308.26,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,290.5,0.79,N
39.68221,54.3017,303.98,0.4,0.6,2026-09-06,2127,N21,nominal,2.0NRT,292.87,0.81,N
38.78449,63.9169,298.68,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,288.09,0.59,N
38.77338,63.81738,301.43,0.41,0.37,2026-09-06,2127,N21,nominal,2.0NRT,289.88,0.68,N
38.4649,65.78464,307.25,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,294.58,2.07,N
38.05131,67.26274,328.31,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,292.56,6.13,N
38.05058,67.26716,320.28,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,290.79,6.13,N
38.2075,64.73797,302.46,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.37,0.41,N
38.16361,64.59582,307.23,0.39,0.37,2026-09-06,2127,N21,nominal,2.0NRT,288.19,0.62,N
38.12817,64.67529,315.19,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,290.3,1.86,N
38.11857,64.742,305.34,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,289.39,0.51,N
38.11909,64.71457,299.52,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.94,0.42,N
38.0564,64.88779,327.29,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,289.41,3.08,N
38.05117,64.90026,304.19,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.78,1.33,N
38.05053,64.90467,319.26,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,289.27,1.33,N
37.93036,65.64177,299.98,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.79,0.39,N
37.96869,65.04662,305.24,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.36,0.7,N
37.88369,65.13749,305.3,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.85,1.15,N
37.88754,65.08865,306.66,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.77,1.11,N
37.83044,65.17461,315.28,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.87,1.09,N
37.81598,65.18021,303.22,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.47,0.91,N
37.80087,65.19018,308.86,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.93,0.9,N
37.75591,65.48959,299.38,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.1,0.49,N
37.73388,65.49874,301.2,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.67,0.5,N
37.72863,65.51092,300.56,0.38,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.85,0.74,N
37.75607,65.21667,298.38,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.94,0.59,N
37.74685,65.20999,302.31,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.61,0.62,N
37.71468,65.24287,304.66,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.42,0.76,N
37.67397,65.26469,307.09,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,288.9,0.99,N
37.66415,65.28481,316.48,0.39,0.36,2026-09-06,2127,N21,nominal,2.0NRT,287.99,1.68,N
38.67918,54.31298,312.15,0.39,0.59,2026-09-06,2127,N21,nominal,2.0NRT,291.93,1.38,N
38.67895,54.3175,301.81,0.39,0.59,2026-09-06,2127,N21,nominal,2.0NRT,291.39,1.12,N
37.98375,61.88206,312.72,0.47,0.4,2026-09-06,2127,N21,nominal,2.0NRT,287.51,1.02,N
38.64719,54.2807,338.48,0.39,0.59,2026-09-06,2127,N21,nominal,2.0NRT,293.28,3.94,N
37.88583,62.0204,299.73,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.11,1,N
38.25518,58.39123,305.42,0.46,0.47,2026-09-06,2127,N21,nominal,2.0NRT,294.34,1.83,N
37.79605,62.55091,322.63,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.71,3.15,N
37.78675,62.53882,319.2,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.99,2.23,N
37.7845,62.52811,304.8,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.1,1.29,N
38.26056,57.656,310.22,0.51,0.49,2026-09-06,2127,N21,nominal,2.0NRT,294.96,2.89,N
38.25052,57.66686,305.31,0.5,0.49,2026-09-06,2127,N21,nominal,2.0NRT,293.84,1.3,N
38.21947,57.98733,307.66,0.48,0.48,2026-09-06,2127,N21,nominal,2.0NRT,290.45,0.94,N
38.19174,58.05067,302.18,0.48,0.48,2026-09-06,2127,N21,nominal,2.0NRT,290.04,1.43,N
37.77514,62.1035,302.73,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.32,0.83,N
37.77671,62.02919,303.25,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.22,1,N
37.77567,62.02721,303.77,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.54,1.01,N
38.19273,58.04937,304.06,0.48,0.48,2026-09-06,2127,N21,nominal,2.0NRT,289.88,1.74,N
37.74483,62.12767,299,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.56,0.71,N
37.74419,62.13282,296.01,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.54,0.71,N
37.7405,62.07378,303.13,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.07,0.82,N
37.72719,62.09247,316.42,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.42,1.54,N
37.72655,62.09766,297.27,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.15,1.54,N
37.79541,61.49463,303.38,0.49,0.4,2026-09-06,2127,N21,nominal,2.0NRT,286.46,1.26,N
37.74873,61.85525,296.27,0.47,0.4,2026-09-06,2127,N21,nominal,2.0NRT,284.57,0.69,N
37.74638,61.84398,299.58,0.47,0.4,2026-09-06,2127,N21,nominal,2.0NRT,286.95,1.09,N
37.66956,62.23416,302.08,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.61,0.99,N
37.66893,62.23927,307.84,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.83,1.12,N
37.66181,62.23788,307.8,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.6,1.79,N
37.65762,62.24231,301.78,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.35,0.9,N
37.63788,62.20525,315.88,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.67,1.72,N
37.6259,62.21342,308.65,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.9,1.03,N
37.62746,62.1718,300.24,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.36,0.78,N
37.65658,61.90636,301.58,0.47,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.2,1.1,N
37.62389,62.17111,305.68,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,290.09,1.31,N
37.65297,61.90567,302.22,0.47,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.65,1.1,N
37.62607,62.12417,304.04,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.37,0.56,N
37.62058,62.13892,321.77,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,288.55,2.29,N
37.61701,62.13824,305.23,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.35,2.29,N
37.62791,61.95991,298.09,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.14,0.39,N
37.63056,61.72265,299.71,0.47,0.4,2026-09-06,2127,N21,nominal,2.0NRT,285.87,0.83,N
37.9427,58.56524,302.68,0.45,0.47,2026-09-06,2127,N21,nominal,2.0NRT,290.65,1.08,N
37.61413,61.57668,312.59,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,290.36,2.23,N
37.611,61.60373,311.57,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,290.25,2.47,N
37.61037,61.60912,313.97,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,287.89,2.16,N
37.61471,61.60747,297.7,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,285.66,1.56,N
37.61498,61.57438,304.83,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,287.51,0.94,N
37.61106,61.6068,317.83,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,289.14,1.56,N
37.60741,61.60611,304.69,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,288.31,1.53,N
37.55634,61.93301,301.48,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.16,0.9,N
37.59798,61.56017,299.09,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,286.71,1.13,N
37.56886,61.80094,297.02,0.47,0.4,2026-09-06,2127,N21,nominal,2.0NRT,285.77,0.5,N
37.5939,61.53172,303.92,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,287.03,1.89,N
37.59002,61.56424,303.53,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,286.61,1.19,N
37.59089,61.52562,308.59,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,286.1,1.96,N
37.48086,62.00908,304.01,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,287.25,1.13,N
37.48023,62.01426,300.96,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.6,1.13,N
37.49675,61.84666,329.88,0.47,0.39,2026-09-06,2127,N21,nominal,2.0NRT,292.19,4.3,N
37.48104,61.97728,300.28,0.46,0.39,2026-09-06,2127,N21,nominal,2.0NRT,285.06,0.52,N
37.422,62.31133,320.92,0.45,0.39,2026-09-06,2127,N21,nominal,2.0NRT,286.92,2.82,N
37.63375,60.34405,300.48,0.54,0.42,2026-09-06,2127,N21,nominal,2.0NRT,287.65,0.72,N
37.62296,60.44181,296.58,0.54,0.42,2026-09-06,2127,N21,nominal,2.0NRT,286.52,0.5,N
37.82814,58.38552,303.55,0.46,0.47,2026-09-06,2127,N21,nominal,2.0NRT,291.32,1.3,N
37.53329,61.12964,296.36,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,284.65,0.93,N
37.53263,61.13527,306.82,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,285.38,0.93,N
37.51198,61.01602,309.06,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,289.16,1.68,N
37.50319,61.02607,310.81,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,289.52,1.74,N
36.63496,67.06597,310.65,0.39,0.37,2026-09-06,2127,N21,nominal,2.0NRT,292.01,1.01,N
37.48577,60.46085,300.56,0.53,0.42,2026-09-06,2127,N21,nominal,2.0NRT,286.8,0.77,N
37.34933,61.36137,300.08,0.49,0.4,2026-09-06,2127,N21,nominal,2.0NRT,285.89,1.18,N
37.32918,61.09549,297.93,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,285.66,0.89,N
37.32546,61.09483,302.28,0.5,0.41,2026-09-06,2127,N21,nominal,2.0NRT,287.43,0.89,N
37.35389,60.46734,297.47,0.53,0.42,2026-09-06,2127,N21,nominal,2.0NRT,287.23,0.31,N
37.11984,62.36357,322.77,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,288.4,2.68,N
37.11632,62.36289,315.7,0.44,0.39,2026-09-06,2127,N21,nominal,2.0NRT,289.44,2.14,N
37.0339,62.41554,336.51,0.44,0.38,2026-09-06,2127,N21,nominal,2.0NRT,290.92,5.05,N
37.02976,62.41977,313.45,0.44,0.38,2026-09-06,2127,N21,nominal,2.0NRT,289.62,1.31,N
37.179,60.86536,295.71,0.51,0.41,2026-09-06,2127,N21,nominal,2.0NRT,285.63,0.45,N
36.43988,61.2194,302.08,0.48,0.4,2026-09-06,2127,N21,nominal,2.0NRT,290.34,1.09,N
36.9434,54.88712,316.7,0.35,0.57,2026-09-06,2127,N21,nominal,2.0NRT,292.1,1.66,N
36.94798,54.88808,302.91,0.35,0.57,2026-09-06,2127,N21,nominal,2.0NRT,291.5,0.88,N
36.94275,54.88765,310.29,0.35,0.57,2026-09-06,2127,N21,nominal,2.0NRT,291.56,0.88,N
36.69972,57.20395,306.67,0.52,0.5,2026-09-06,2127,N21,nominal,2.0NRT,285.16,1.18,N
36.27096,59.65186,300.58,0.57,0.43,2026-09-06,2127,N21,nominal,2.0NRT,288.98,0.86,N
36.23866,59.72937,298.19,0.56,0.43,2026-09-06,2127,N21,nominal,2.0NRT,286.66,0.85,N
36.16479,57.68696,313.88,0.48,0.48,2026-09-06,2127,N21,nominal,2.0NRT,287.81,1.84,N
36.32266,54.83924,300.36,0.35,0.57,2026-09-06,2127,N21,nominal,2.0NRT,289.52,0.47,N
33.54538,71.55154,306.95,0.43,0.46,2026-09-06,2129,N21,nominal,2.0NRT,293.68,1.47,N
35.36921,59.30486,300.56,0.38,0.43,2026-09-06,2129,N21,nominal,2.0NRT,286.43,1.06,N
33.29612,71.18707,313.29,0.42,0.45,2026-09-06,2129,N21,nominal,2.0NRT,293.76,1.53,N
33.29797,71.18443,307.28,0.42,0.45,2026-09-06,2129,N21,nominal,2.0NRT,292.9,1.91,N
32.88883,71.61728,309.38,0.45,0.47,2026-09-06,2129,N21,nominal,2.0NRT,295,1.63,N
32.57333,72.56387,308.1,0.51,0.5,2026-09-06,2129,N21,nominal,2.0NRT,295.65,1.92,N
32.6544,70.4734,307.31,0.39,0.44,2026-09-06,2129,N21,nominal,2.0NRT,293.33,1.09,N
32.28944,70.74013,308.9,0.41,0.45,2026-09-06,2129,N21,nominal,2.0NRT,293.77,1.32,N
33.75396,59.14471,311.16,0.56,0.43,2026-09-06,2129,N21,nominal,2.0NRT,287.13,2.38,N
38.26245,57.65955,303.76,0.67,0.74,2026-09-06,2307,N21,nominal,2.0NRT,292.97,2.03,N
38.68028,54.31356,309.39,0.44,0.63,2026-09-06,2307,N21,nominal,2.0NRT,290.18,1.51,N
38.67787,54.31246,309.14,0.44,0.63,2026-09-06,2307,N21,nominal,2.0NRT,290.1,1.91,N
38.64935,54.28272,334.04,0.44,0.62,2026-09-06,2307,N21,nominal,2.0NRT,290.92,3.35,N
37.29611,55.48239,301.59,0.56,0.69,2026-09-06,2309,N21,nominal,2.0NRT,290.43,1.54,N
36.99113,56.23275,295.18,0.62,0.72,2026-09-06,2309,N21,nominal,2.0NRT,284.9,0.55,N
36.99084,56.2319,296.54,0.62,0.72,2026-09-06,2309,N21,nominal,2.0NRT,285.04,0.69,N
36.94534,54.88969,307.44,0.53,0.67,2026-09-06,2309,N21,nominal,2.0NRT,290.76,1.67,N
31.61898,54.72407,305.21,0.73,0.76,2026-09-06,2309,N21,nominal,2.0NRT,290.04,1.72,N
